Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
Kosovo,OWID_KOS,2021-01-01,5.42857
Kosovo,OWID_KOS,2021-01-02,4.42857
Kosovo,OWID_KOS,2021-01-03,5
Kuwait,KWT,2020-04-06,0.33333
Kuwait,KWT,2020-04-07,0.25
Kuwait,KWT,2020-04-08,0.2
Kuwait,KWT,2020-04-09,0.16667
Kuwait,KWT,2020-04-10,0.14286
Kuwait,KWT,2020-04-11,0
Kuwait,KWT,2020-04-12,0
Kuwait,KWT,2020-04-13,0.14286
Kuwait,KWT,2020-04-14,0.28571
Kuwait,KWT,2020-04-15,0.28571
Kuwait,KWT,2020-04-16,0.28571
Kuwait,KWT,2020-04-17,0.57143
Kuwait,KWT,2020-04-18,0.71429
Kuwait,KWT,2020-04-19,0.85714
Kuwait,KWT,2020-04-20,1
Kuwait,KWT,2020-04-21,1.14286
Kuwait,KWT,2020-04-22,1.42857
Kuwait,KWT,2020-04-23,1.57143
Kuwait,KWT,2020-04-24,1.42857
Kuwait,KWT,2020-04-25,1.85714
Kuwait,KWT,2020-04-26,1.85714
Kuwait,KWT,2020-04-27,1.85714
Kuwait,KWT,2020-04-28,1.71429
Kuwait,KWT,2020-04-29,1.57143
Kuwait,KWT,2020-04-30,1.71429
Kuwait,KWT,2020-05-01,2.14286
Kuwait,KWT,2020-05-02,2
Kuwait,KWT,2020-05-03,2.57143
Kuwait,KWT,2020-05-04,2.57143
Kuwait,KWT,2020-05-05,2.42857
Kuwait,KWT,2020-05-06,2.57143
Kuwait,KWT,2020-05-07,2.57143
Kuwait,KWT,2020-05-08,2.42857
Kuwait,KWT,2020-05-09,2.28571
Kuwait,KWT,2020-05-10,2.85714
Kuwait,KWT,2020-05-11,3.57143
Kuwait,KWT,2020-05-12,5
Kuwait,KWT,2020-05-13,5.71429
Kuwait,KWT,2020-05-14,6.28571
Kuwait,KWT,2020-05-15,7
Kuwait,KWT,2020-05-16,8.28571
Kuwait,KWT,2020-05-17,7.71429
Kuwait,KWT,2020-05-18,7.57143
Kuwait,KWT,2020-05-19,6.57143
Kuwait,KWT,2020-05-20,6
Kuwait,KWT,2020-05-21,5.85714
Kuwait,KWT,2020-05-22,6
Kuwait,KWT,2020-05-23,5.85714
Kuwait,KWT,2020-05-24,6.28571
Kuwait,KWT,2020-05-25,6.71429
Kuwait,KWT,2020-05-26,7.28571
Kuwait,KWT,2020-05-27,7.28571
Kuwait,KWT,2020-05-28,8
Kuwait,KWT,2020-05-29,8
Kuwait,KWT,2020-05-30,8.14286
Kuwait,KWT,2020-05-31,8
Kuwait,KWT,2020-06-01,7.85714
Kuwait,KWT,2020-06-02,7.71429
Kuwait,KWT,2020-06-03,7.85714
Kuwait,KWT,2020-06-04,7.28571
Kuwait,KWT,2020-06-05,7.14286
Kuwait,KWT,2020-06-06,7
Kuwait,KWT,2020-06-07,7.42857
Kuwait,KWT,2020-06-08,7
Kuwait,KWT,2020-06-09,6.71429
Kuwait,KWT,2020-06-10,6.42857
Kuwait,KWT,2020-06-11,6.14286
Kuwait,KWT,2020-06-12,5.85714
Kuwait,KWT,2020-06-13,5
Kuwait,KWT,2020-06-14,4.57143
Kuwait,KWT,2020-06-15,4.14286
Kuwait,KWT,2020-06-16,4.28571
Kuwait,KWT,2020-06-17,4.42857
Kuwait,KWT,2020-06-18,4.14286
Kuwait,KWT,2020-06-19,4
Kuwait,KWT,2020-06-20,4.28571
Kuwait,KWT,2020-06-21,4.28571
Kuwait,KWT,2020-06-22,4.57143
Kuwait,KWT,2020-06-23,4.42857
Kuwait,KWT,2020-06-24,4.42857
Kuwait,KWT,2020-06-25,4.42857
Kuwait,KWT,2020-06-26,4
Kuwait,KWT,2020-06-27,3.57143
Kuwait,KWT,2020-06-28,3.14286
Kuwait,KWT,2020-06-29,2.85714
Kuwait,KWT,2020-06-30,2.85714
Kuwait,KWT,2020-07-01,3
Kuwait,KWT,2020-07-02,2.85714
Kuwait,KWT,2020-07-03,2.71429
Kuwait,KWT,2020-07-04,3
Kuwait,KWT,2020-07-05,2.85714
Kuwait,KWT,2020-07-06,3.28571
Kuwait,KWT,2020-07-07,3.28571
Kuwait,KWT,2020-07-08,3
Kuwait,KWT,2020-07-09,3.28571
Kuwait,KWT,2020-07-10,3.28571
Kuwait,KWT,2020-07-11,3
Kuwait,KWT,2020-07-12,3.14286
Kuwait,KWT,2020-07-13,2.85714
Kuwait,KWT,2020-07-14,2.71429
Kuwait,KWT,2020-07-15,2.85714
Kuwait,KWT,2020-07-16,2.85714
Kuwait,KWT,2020-07-17,3
Kuwait,KWT,2020-07-18,3
Kuwait,KWT,2020-07-19,2.57143
Kuwait,KWT,2020-07-20,2.14286
Kuwait,KWT,2020-07-21,2.28571
Kuwait,KWT,2020-07-22,2.57143
Kuwait,KWT,2020-07-23,2.71429
Kuwait,KWT,2020-07-24,3
Kuwait,KWT,2020-07-25,3.14286
Kuwait,KWT,2020-07-26,3.57143
Kuwait,KWT,2020-07-27,4.28571
Kuwait,KWT,2020-07-28,4.28571
Kuwait,KWT,2020-07-29,3.85714
Kuwait,KWT,2020-07-30,3.42857
Kuwait,KWT,2020-07-31,3.14286
Kuwait,KWT,2020-08-01,3.42857
Kuwait,KWT,2020-08-02,3.42857
Kuwait,KWT,2020-08-03,3.28571
Kuwait,KWT,2020-08-04,3.28571
Kuwait,KWT,2020-08-05,3.42857
Kuwait,KWT,2020-08-06,3.42857
Kuwait,KWT,2020-08-07,3.42857
Kuwait,KWT,2020-08-08,3
Kuwait,KWT,2020-08-09,3
Kuwait,KWT,2020-08-10,3
Kuwait,KWT,2020-08-11,3
Kuwait,KWT,2020-08-12,3
Kuwait,KWT,2020-08-13,2.85714
Kuwait,KWT,2020-08-14,3.28571
Kuwait,KWT,2020-08-15,3.42857
Kuwait,KWT,2020-08-16,3.28571
Kuwait,KWT,2020-08-17,2.85714
Kuwait,KWT,2020-08-18,2.71429
Kuwait,KWT,2020-08-19,2.57143
Kuwait,KWT,2020-08-20,2.85714
Kuwait,KWT,2020-08-21,2.42857
Kuwait,KWT,2020-08-22,2.14286
Kuwait,KWT,2020-08-23,2
Kuwait,KWT,2020-08-24,2.28571
Kuwait,KWT,2020-08-25,2
Kuwait,KWT,2020-08-26,2
Kuwait,KWT,2020-08-27,1.85714
Kuwait,KWT,2020-08-28,2
Kuwait,KWT,2020-08-29,2.14286
Kuwait,KWT,2020-08-30,2.14286
Kuwait,KWT,2020-08-31,1.85714
Kuwait,KWT,2020-09-01,2.14286
Kuwait,KWT,2020-09-02,2
Kuwait,KWT,2020-09-03,2
Kuwait,KWT,2020-09-04,1.71429
Kuwait,KWT,2020-09-05,1.71429
Kuwait,KWT,2020-09-06,2
Kuwait,KWT,2020-09-07,2.14286
Kuwait,KWT,2020-09-08,2
Kuwait,KWT,2020-09-09,2.42857
Kuwait,KWT,2020-09-10,2.85714
Kuwait,KWT,2020-09-11,2.85714
Kuwait,KWT,2020-09-12,2.57143
Kuwait,KWT,2020-09-13,2.28571
Kuwait,KWT,2020-09-14,2.42857
Kuwait,KWT,2020-09-15,2.85714
Kuwait,KWT,2020-09-16,2.71429
Kuwait,KWT,2020-09-17,2.71429
Kuwait,KWT,2020-09-18,3.28571
Kuwait,KWT,2020-09-19,3.28571
Kuwait,KWT,2020-09-20,3.42857
Kuwait,KWT,2020-09-21,3.14286
Kuwait,KWT,2020-09-22,2.85714
Kuwait,KWT,2020-09-23,2.71429
Kuwait,KWT,2020-09-24,2.42857
Kuwait,KWT,2020-09-25,2.14286
Kuwait,KWT,2020-09-26,2.28571
Kuwait,KWT,2020-09-27,2.42857
Kuwait,KWT,2020-09-28,2.85714
Kuwait,KWT,2020-09-29,2.71429
Kuwait,KWT,2020-09-30,2.85714
Kuwait,KWT,2020-10-01,2.85714
Kuwait,KWT,2020-10-02,2.85714
Kuwait,KWT,2020-10-03,3.28571
Kuwait,KWT,2020-10-04,3.28571
Kuwait,KWT,2020-10-05,3.28571
Kuwait,KWT,2020-10-06,3.57143
Kuwait,KWT,2020-10-07,4.14286
Kuwait,KWT,2020-10-08,4.28571
Kuwait,KWT,2020-10-09,4.85714
Kuwait,KWT,2020-10-10,5
Kuwait,KWT,2020-10-11,4.85714
Kuwait,KWT,2020-10-12,5.14286
Kuwait,KWT,2020-10-13,5.71429
Kuwait,KWT,2020-10-14,5.28571
Kuwait,KWT,2020-10-15,6
Kuwait,KWT,2020-10-16,5.85714
Kuwait,KWT,2020-10-17,5.57143
Kuwait,KWT,2020-10-18,6.14286
Kuwait,KWT,2020-10-19,6.57143
Kuwait,KWT,2020-10-20,6
Kuwait,KWT,2020-10-21,6.42857
Kuwait,KWT,2020-10-22,6.57143
Kuwait,KWT,2020-10-23,7.14286
Kuwait,KWT,2020-10-24,7.14286
Kuwait,KWT,2020-10-25,6.42857
Kuwait,KWT,2020-10-26,5.57143
Kuwait,KWT,2020-10-27,6
Kuwait,KWT,2020-10-28,6
Kuwait,KWT,2020-10-29,5.28571
Kuwait,KWT,2020-10-30,4.71429
Kuwait,KWT,2020-10-31,5
Kuwait,KWT,2020-11-01,5.14286
Kuwait,KWT,2020-11-02,5.28571
Kuwait,KWT,2020-11-03,4.71429
Kuwait,KWT,2020-11-04,4.42857
Kuwait,KWT,2020-11-05,4.57143
Kuwait,KWT,2020-11-06,4.42857
Kuwait,KWT,2020-11-07,4.14286
Kuwait,KWT,2020-11-08,4.14286
Kuwait,KWT,2020-11-09,4.28571
Kuwait,KWT,2020-11-10,4.57143
Kuwait,KWT,2020-11-11,4.57143
Kuwait,KWT,2020-11-12,4.42857
Kuwait,KWT,2020-11-13,4.14286
Kuwait,KWT,2020-11-14,3.85714
Kuwait,KWT,2020-11-15,3.85714
Kuwait,KWT,2020-11-16,3.71429
Kuwait,KWT,2020-11-17,3.85714
Kuwait,KWT,2020-11-18,4.42857
Kuwait,KWT,2020-11-19,4.14286
Kuwait,KWT,2020-11-20,4
Kuwait,KWT,2020-11-21,4
Kuwait,KWT,2020-11-22,4
Kuwait,KWT,2020-11-23,3.71429
Kuwait,KWT,2020-11-24,3.14286
Kuwait,KWT,2020-11-25,2
Kuwait,KWT,2020-11-26,1.85714
Kuwait,KWT,2020-11-27,1.85714
Kuwait,KWT,2020-11-28,1.71429
Kuwait,KWT,2020-11-29,1.71429
Kuwait,KWT,2020-11-30,1.71429
Kuwait,KWT,2020-12-01,1.57143
Kuwait,KWT,2020-12-02,1.57143
Kuwait,KWT,2020-12-03,1.71429
Kuwait,KWT,2020-12-04,1.71429
Kuwait,KWT,2020-12-05,2
Kuwait,KWT,2020-12-06,1.85714
Kuwait,KWT,2020-12-07,2.42857
Kuwait,KWT,2020-12-08,2.71429
Kuwait,KWT,2020-12-09,3.28571
Kuwait,KWT,2020-12-10,3.71429
Kuwait,KWT,2020-12-11,3.42857
Kuwait,KWT,2020-12-12,3.14286
Kuwait,KWT,2020-12-13,2.85714
Kuwait,KWT,2020-12-14,2.14286
Kuwait,KWT,2020-12-15,1.85714
Kuwait,KWT,2020-12-16,1.14286
Kuwait,KWT,2020-12-17,0.42857
Kuwait,KWT,2020-12-18,0.85714
Kuwait,KWT,2020-12-19,1
Kuwait,KWT,2020-12-20,1.42857
Kuwait,KWT,2020-12-21,1.42857
Kuwait,KWT,2020-12-22,1.42857
Kuwait,KWT,2020-12-23,1.57143
Kuwait,KWT,2020-12-24,1.85714
Kuwait,KWT,2020-12-25,1.42857
Kuwait,KWT,2020-12-26,1.57143
Kuwait,KWT,2020-12-27,1.42857
Kuwait,KWT,2020-12-28,1.42857
Kuwait,KWT,2020-12-29,1.28571
Kuwait,KWT,2020-12-30,1.28571
Kuwait,KWT,2020-12-31,1.14286
Kuwait,KWT,2021-01-01,1.42857
Kuwait,KWT,2021-01-02,1.14286
Kuwait,KWT,2021-01-03,0.85714
Kyrgyzstan,KGZ,2020-04-05,0.33333
Kyrgyzstan,KGZ,2020-04-06,1
Kyrgyzstan,KGZ,2020-04-07,0.8
Kyrgyzstan,KGZ,2020-04-08,0.66667
Kyrgyzstan,KGZ,2020-04-09,0.57143
Kyrgyzstan,KGZ,2020-04-10,0.57143
Kyrgyzstan,KGZ,2020-04-11,0.57143
Kyrgyzstan,KGZ,2020-04-12,0.57143
Kyrgyzstan,KGZ,2020-04-13,0.14286
Kyrgyzstan,KGZ,2020-04-14,0.14286
Kyrgyzstan,KGZ,2020-04-15,0.14286
Kyrgyzstan,KGZ,2020-04-16,0.14286
Kyrgyzstan,KGZ,2020-04-17,0
Kyrgyzstan,KGZ,2020-04-18,0
Kyrgyzstan,KGZ,2020-04-19,0
Kyrgyzstan,KGZ,2020-04-20,0.28571
Kyrgyzstan,KGZ,2020-04-21,0.28571
Kyrgyzstan,KGZ,2020-04-22,0.28571
Kyrgyzstan,KGZ,2020-04-23,0.42857
Kyrgyzstan,KGZ,2020-04-24,0.42857
Kyrgyzstan,KGZ,2020-04-25,0.42857
Kyrgyzstan,KGZ,2020-04-26,0.42857
Kyrgyzstan,KGZ,2020-04-27,0.14286
Kyrgyzstan,KGZ,2020-04-28,0.14286
Kyrgyzstan,KGZ,2020-04-29,0.14286
Kyrgyzstan,KGZ,2020-04-30,0
Kyrgyzstan,KGZ,2020-05-01,0
Kyrgyzstan,KGZ,2020-05-02,0
Kyrgyzstan,KGZ,2020-05-03,0.28571
Kyrgyzstan,KGZ,2020-05-04,0.28571
Kyrgyzstan,KGZ,2020-05-05,0.42857
Kyrgyzstan,KGZ,2020-05-06,0.57143
Kyrgyzstan,KGZ,2020-05-07,0.57143
Kyrgyzstan,KGZ,2020-05-08,0.57143
Kyrgyzstan,KGZ,2020-05-09,0.57143
Kyrgyzstan,KGZ,2020-05-10,0.28571
Kyrgyzstan,KGZ,2020-05-11,0.28571
Kyrgyzstan,KGZ,2020-05-12,0.14286
Kyrgyzstan,KGZ,2020-05-13,0
Kyrgyzstan,KGZ,2020-05-14,0
Kyrgyzstan,KGZ,2020-05-15,0.28571
Kyrgyzstan,KGZ,2020-05-16,0.28571
Kyrgyzstan,KGZ,2020-05-17,0.28571
Kyrgyzstan,KGZ,2020-05-18,0.28571
Kyrgyzstan,KGZ,2020-05-19,0.28571
Kyrgyzstan,KGZ,2020-05-20,0.28571
Kyrgyzstan,KGZ,2020-05-21,0.28571
Kyrgyzstan,KGZ,2020-05-22,0
Kyrgyzstan,KGZ,2020-05-23,0
Kyrgyzstan,KGZ,2020-05-24,0
Kyrgyzstan,KGZ,2020-05-25,0.28571
Kyrgyzstan,KGZ,2020-05-26,0.28571
Kyrgyzstan,KGZ,2020-05-27,0.28571
Kyrgyzstan,KGZ,2020-05-28,0.28571
Kyrgyzstan,KGZ,2020-05-29,0.28571
Kyrgyzstan,KGZ,2020-05-30,0.28571
Kyrgyzstan,KGZ,2020-05-31,0.28571
Kyrgyzstan,KGZ,2020-06-01,0
Kyrgyzstan,KGZ,2020-06-02,0.14286
Kyrgyzstan,KGZ,2020-06-03,0.57143
Kyrgyzstan,KGZ,2020-06-04,0.57143
Kyrgyzstan,KGZ,2020-06-05,0.85714
Kyrgyzstan,KGZ,2020-06-06,0.85714
Kyrgyzstan,KGZ,2020-06-07,0.85714
Kyrgyzstan,KGZ,2020-06-08,1
Kyrgyzstan,KGZ,2020-06-09,1
Kyrgyzstan,KGZ,2020-06-10,0.85714
Kyrgyzstan,KGZ,2020-06-11,0.85714
Kyrgyzstan,KGZ,2020-06-12,0.57143
Kyrgyzstan,KGZ,2020-06-13,0.71429
Kyrgyzstan,KGZ,2020-06-14,0.71429
Kyrgyzstan,KGZ,2020-06-15,0.71429
Kyrgyzstan,KGZ,2020-06-16,0.85714
Kyrgyzstan,KGZ,2020-06-17,0.71429
Kyrgyzstan,KGZ,2020-06-18,0.71429
Kyrgyzstan,KGZ,2020-06-19,0.85714
Kyrgyzstan,KGZ,2020-06-20,1.14286
Kyrgyzstan,KGZ,2020-06-21,1.85714
Kyrgyzstan,KGZ,2020-06-22,1.71429
Kyrgyzstan,KGZ,2020-06-23,1.71429
Kyrgyzstan,KGZ,2020-06-24,1.71429
Kyrgyzstan,KGZ,2020-06-25,1.71429
Kyrgyzstan,KGZ,2020-06-26,2
Kyrgyzstan,KGZ,2020-06-27,1.57143
Kyrgyzstan,KGZ,2020-06-28,1.42857
Kyrgyzstan,KGZ,2020-06-29,2.42857
Kyrgyzstan,KGZ,2020-06-30,2.71429
Kyrgyzstan,KGZ,2020-07-01,3.28571
Kyrgyzstan,KGZ,2020-07-02,4.71429
Kyrgyzstan,KGZ,2020-07-03,4.28571
Kyrgyzstan,KGZ,2020-07-04,4.57143
Kyrgyzstan,KGZ,2020-07-05,5.42857
Kyrgyzstan,KGZ,2020-07-06,6
Kyrgyzstan,KGZ,2020-07-07,6.57143
Kyrgyzstan,KGZ,2020-07-08,7.14286
Kyrgyzstan,KGZ,2020-07-09,6.57143
Kyrgyzstan,KGZ,2020-07-10,7
Kyrgyzstan,KGZ,2020-07-11,7.28571
Kyrgyzstan,KGZ,2020-07-12,8.42857
Kyrgyzstan,KGZ,2020-07-13,7.14286
Kyrgyzstan,KGZ,2020-07-14,6
Kyrgyzstan,KGZ,2020-07-15,7
Kyrgyzstan,KGZ,2020-07-16,6.42857
Kyrgyzstan,KGZ,2020-07-17,6.85714
Kyrgyzstan,KGZ,2020-07-18,110.14286
Kyrgyzstan,KGZ,2020-07-19,127.14286
Kyrgyzstan,KGZ,2020-07-20,126.85714
Kyrgyzstan,KGZ,2020-07-21,132.85714
Kyrgyzstan,KGZ,2020-07-22,135.14286
Kyrgyzstan,KGZ,2020-07-23,149.14286
Kyrgyzstan,KGZ,2020-07-24,148.28571
Kyrgyzstan,KGZ,2020-07-25,49.85714
Kyrgyzstan,KGZ,2020-07-26,34.28571
Kyrgyzstan,KGZ,2020-07-27,37.71429
Kyrgyzstan,KGZ,2020-07-28,35.71429
Kyrgyzstan,KGZ,2020-07-29,33.71429
Kyrgyzstan,KGZ,2020-07-30,21.85714
Kyrgyzstan,KGZ,2020-07-31,23.85714
Kyrgyzstan,KGZ,2020-08-01,21.14286
Kyrgyzstan,KGZ,2020-08-02,18.85714
Kyrgyzstan,KGZ,2020-08-03,17
Kyrgyzstan,KGZ,2020-08-04,14
Kyrgyzstan,KGZ,2020-08-05,13
Kyrgyzstan,KGZ,2020-08-06,11.85714
Kyrgyzstan,KGZ,2020-08-07,10.42857
Kyrgyzstan,KGZ,2020-08-08,8.85714
Kyrgyzstan,KGZ,2020-08-09,8.42857
Kyrgyzstan,KGZ,2020-08-10,7.71429
Kyrgyzstan,KGZ,2020-08-11,7.28571
Kyrgyzstan,KGZ,2020-08-12,6.57143
Kyrgyzstan,KGZ,2020-08-13,5.71429
Kyrgyzstan,KGZ,2020-08-14,5.71429
Kyrgyzstan,KGZ,2020-08-15,4.85714
Kyrgyzstan,KGZ,2020-08-16,3.85714
Kyrgyzstan,KGZ,2020-08-17,3.14286
Kyrgyzstan,KGZ,2020-08-18,2.85714
Kyrgyzstan,KGZ,2020-08-19,2
Kyrgyzstan,KGZ,2020-08-20,1.57143
Kyrgyzstan,KGZ,2020-08-21,-62.28571
Kyrgyzstan,KGZ,2020-08-22,-62.57143
Kyrgyzstan,KGZ,2020-08-23,-62.71429
Kyrgyzstan,KGZ,2020-08-24,-62.71429
Kyrgyzstan,KGZ,2020-08-25,-63
Kyrgyzstan,KGZ,2020-08-26,-63
Kyrgyzstan,KGZ,2020-08-27,-63
Kyrgyzstan,KGZ,2020-08-28,0.28571
Kyrgyzstan,KGZ,2020-08-29,0.28571
Kyrgyzstan,KGZ,2020-08-30,0.28571
Kyrgyzstan,KGZ,2020-08-31,0.14286
Kyrgyzstan,KGZ,2020-09-01,0.28571
Kyrgyzstan,KGZ,2020-09-02,0.28571
Kyrgyzstan,KGZ,2020-09-03,0.28571
Kyrgyzstan,KGZ,2020-09-04,0.42857
Kyrgyzstan,KGZ,2020-09-05,0.42857
Kyrgyzstan,KGZ,2020-09-06,0.28571
Kyrgyzstan,KGZ,2020-09-07,0.28571
Kyrgyzstan,KGZ,2020-09-08,0.14286
Kyrgyzstan,KGZ,2020-09-09,0.28571
Kyrgyzstan,KGZ,2020-09-10,0.28571
Kyrgyzstan,KGZ,2020-09-11,0.42857
Kyrgyzstan,KGZ,2020-09-12,0.42857
Kyrgyzstan,KGZ,2020-09-13,0.42857
Kyrgyzstan,KGZ,2020-09-14,0.42857
Kyrgyzstan,KGZ,2020-09-15,0.42857
Kyrgyzstan,KGZ,2020-09-16,0.28571
Kyrgyzstan,KGZ,2020-09-17,0.28571
Kyrgyzstan,KGZ,2020-09-18,0
Kyrgyzstan,KGZ,2020-09-19,0
Kyrgyzstan,KGZ,2020-09-20,0
Kyrgyzstan,KGZ,2020-09-21,0
Kyrgyzstan,KGZ,2020-09-22,0
Kyrgyzstan,KGZ,2020-09-23,0
Kyrgyzstan,KGZ,2020-09-24,0
Kyrgyzstan,KGZ,2020-09-25,0
Kyrgyzstan,KGZ,2020-09-26,0
Kyrgyzstan,KGZ,2020-09-27,0
Kyrgyzstan,KGZ,2020-09-28,0.14286
Kyrgyzstan,KGZ,2020-09-29,0.14286
Kyrgyzstan,KGZ,2020-09-30,0.14286
Kyrgyzstan,KGZ,2020-10-01,0.28571
Kyrgyzstan,KGZ,2020-10-02,0.28571
Kyrgyzstan,KGZ,2020-10-03,0.42857
Kyrgyzstan,KGZ,2020-10-04,0.42857
Kyrgyzstan,KGZ,2020-10-05,0.28571
Kyrgyzstan,KGZ,2020-10-06,0.28571
Kyrgyzstan,KGZ,2020-10-07,0.71429
Kyrgyzstan,KGZ,2020-10-08,1.14286
Kyrgyzstan,KGZ,2020-10-09,1.71429
Kyrgyzstan,KGZ,2020-10-10,2.28571
Kyrgyzstan,KGZ,2020-10-11,2.71429
Kyrgyzstan,KGZ,2020-10-12,3.42857
Kyrgyzstan,KGZ,2020-10-13,3.71429
Kyrgyzstan,KGZ,2020-10-14,3.57143
Kyrgyzstan,KGZ,2020-10-15,3.71429
Kyrgyzstan,KGZ,2020-10-16,3.71429
Kyrgyzstan,KGZ,2020-10-17,3.71429
Kyrgyzstan,KGZ,2020-10-18,3.71429
Kyrgyzstan,KGZ,2020-10-19,3
Kyrgyzstan,KGZ,2020-10-20,3
Kyrgyzstan,KGZ,2020-10-21,3.42857
Kyrgyzstan,KGZ,2020-10-22,3.28571
Kyrgyzstan,KGZ,2020-10-23,3.28571
Kyrgyzstan,KGZ,2020-10-24,3.14286
Kyrgyzstan,KGZ,2020-10-25,3.28571
Kyrgyzstan,KGZ,2020-10-26,3.28571
Kyrgyzstan,KGZ,2020-10-27,3.28571
Kyrgyzstan,KGZ,2020-10-28,2.85714
Kyrgyzstan,KGZ,2020-10-29,2.42857
Kyrgyzstan,KGZ,2020-10-30,2.28571
Kyrgyzstan,KGZ,2020-10-31,2
Kyrgyzstan,KGZ,2020-11-01,1.42857
Kyrgyzstan,KGZ,2020-11-02,3
Kyrgyzstan,KGZ,2020-11-03,3.85714
Kyrgyzstan,KGZ,2020-11-04,4.14286
Kyrgyzstan,KGZ,2020-11-05,4
Kyrgyzstan,KGZ,2020-11-06,4
Kyrgyzstan,KGZ,2020-11-07,4
Kyrgyzstan,KGZ,2020-11-08,4.71429
Kyrgyzstan,KGZ,2020-11-09,3.85714
Kyrgyzstan,KGZ,2020-11-10,3.57143
Kyrgyzstan,KGZ,2020-11-11,3
Kyrgyzstan,KGZ,2020-11-12,3.71429
Kyrgyzstan,KGZ,2020-11-13,3.57143
Kyrgyzstan,KGZ,2020-11-14,3.42857
Kyrgyzstan,KGZ,2020-11-15,3.71429
Kyrgyzstan,KGZ,2020-11-16,3
Kyrgyzstan,KGZ,2020-11-17,2.71429
Kyrgyzstan,KGZ,2020-11-18,3.42857
Kyrgyzstan,KGZ,2020-11-19,3.42857
Kyrgyzstan,KGZ,2020-11-20,4
Kyrgyzstan,KGZ,2020-11-21,4.42857
Kyrgyzstan,KGZ,2020-11-22,4
Kyrgyzstan,KGZ,2020-11-23,4.85714
Kyrgyzstan,KGZ,2020-11-24,4.85714
Kyrgyzstan,KGZ,2020-11-25,5.57143
Kyrgyzstan,KGZ,2020-11-26,5.57143
Kyrgyzstan,KGZ,2020-11-27,4.71429
Kyrgyzstan,KGZ,2020-11-28,5
Kyrgyzstan,KGZ,2020-11-29,5.71429
Kyrgyzstan,KGZ,2020-11-30,5.42857
Kyrgyzstan,KGZ,2020-12-01,4.85714
Kyrgyzstan,KGZ,2020-12-02,3.71429
Kyrgyzstan,KGZ,2020-12-03,4.14286
Kyrgyzstan,KGZ,2020-12-04,4.14286
Kyrgyzstan,KGZ,2020-12-05,4
Kyrgyzstan,KGZ,2020-12-06,3.71429
Kyrgyzstan,KGZ,2020-12-07,3.14286
Kyrgyzstan,KGZ,2020-12-08,3.71429
Kyrgyzstan,KGZ,2020-12-09,4.14286
Kyrgyzstan,KGZ,2020-12-10,3
Kyrgyzstan,KGZ,2020-12-11,3.14286
Kyrgyzstan,KGZ,2020-12-12,2.42857
Kyrgyzstan,KGZ,2020-12-13,2.14286
Kyrgyzstan,KGZ,2020-12-14,2.14286
Kyrgyzstan,KGZ,2020-12-15,2.28571
Kyrgyzstan,KGZ,2020-12-16,1.57143
Kyrgyzstan,KGZ,2020-12-17,2.14286
Kyrgyzstan,KGZ,2020-12-18,2.42857
Kyrgyzstan,KGZ,2020-12-19,3
Kyrgyzstan,KGZ,2020-12-20,2.71429
Kyrgyzstan,KGZ,2020-12-21,2.71429
Kyrgyzstan,KGZ,2020-12-22,2.57143
Kyrgyzstan,KGZ,2020-12-23,2.85714
Kyrgyzstan,KGZ,2020-12-24,2.71429
Kyrgyzstan,KGZ,2020-12-25,2.28571
Kyrgyzstan,KGZ,2020-12-26,2.28571
Kyrgyzstan,KGZ,2020-12-27,2.42857
Kyrgyzstan,KGZ,2020-12-28,2.57143
Kyrgyzstan,KGZ,2020-12-29,2.57143
Kyrgyzstan,KGZ,2020-12-30,2.42857
Kyrgyzstan,KGZ,2020-12-31,2.14286
Kyrgyzstan,KGZ,2021-01-01,2.28571
Kyrgyzstan,KGZ,2021-01-02,2
Kyrgyzstan,KGZ,2021-01-03,1.71429
Latvia,LVA,2020-04-05,0.33333
Latvia,LVA,2020-04-06,0.25
Latvia,LVA,2020-04-07,0.4
Latvia,LVA,2020-04-08,0.33333
Latvia,LVA,2020-04-09,0.42857
Latvia,LVA,2020-04-10,0.28571
Latvia,LVA,2020-04-11,0.28571
Latvia,LVA,2020-04-12,0.57143
Latvia,LVA,2020-04-13,0.57143
Latvia,LVA,2020-04-14,0.42857
Latvia,LVA,2020-04-15,0.42857
Latvia,LVA,2020-04-16,0.28571
Latvia,LVA,2020-04-17,0.28571
Latvia,LVA,2020-04-18,0.28571
Latvia,LVA,2020-04-19,0
Latvia,LVA,2020-04-20,0
Latvia,LVA,2020-04-21,0.57143
Latvia,LVA,2020-04-22,0.85714
Latvia,LVA,2020-04-23,0.85714
Latvia,LVA,2020-04-24,1
Latvia,LVA,2020-04-25,1
Latvia,LVA,2020-04-26,1
Latvia,LVA,2020-04-27,1.14286
Latvia,LVA,2020-04-28,0.57143
Latvia,LVA,2020-04-29,0.57143
Latvia,LVA,2020-04-30,0.57143
Latvia,LVA,2020-05-01,0.57143
Latvia,LVA,2020-05-02,0.57143
Latvia,LVA,2020-05-03,0.57143
Latvia,LVA,2020-05-04,0.42857
Latvia,LVA,2020-05-05,0.57143
Latvia,LVA,2020-05-06,0.28571
Latvia,LVA,2020-05-07,0.42857
Latvia,LVA,2020-05-08,0.28571
Latvia,LVA,2020-05-09,0.28571
Latvia,LVA,2020-05-10,0.28571
Latvia,LVA,2020-05-11,0.28571
